unit_number,cycle,RUL_linear,erro_reconstrucao,slope,horizonte,faixa_RUL,trend_score
32,107,84.0,0.009172773,-8.006941818181795e-05,10,76-125,0.0
32,108,83.0,0.009287024,-5.322132727272707e-05,10,76-125,0.0
32,109,82.0,0.009434313,-1.562278181818195e-05,10,76-125,0.0
32,110,81.0,0.009419748,1.3026139393939065e-05,10,76-125,9.130323591256714
32,111,80.0,0.009581588,4.06010363636362e-05,10,76-125,28.84231699852463
32,112,79.0,0.009412858,3.5188848484848444e-05,10,76-125,24.973399123589367
32,113,78.0,0.0092163365,2.103474848484889e-05,10,76-125,14.855300543115636
32,114,77.0,0.009111144,8.262172727273195e-06,10,76-125,5.7247884906556425
32,115,76.0,0.009101053,-4.392160606061129e-06,10,76-125,0.0
32,116,75.0,0.009164315,-2.2865021212121115e-05,10,31-75,0.0
32,117,74.0,0.009233963,-3.375068787878818e-05,10,31-75,0.0
32,118,73.0,0.009387206,-2.940260909090936e-05,10,31-75,0.0
32,119,72.0,0.009188554,-2.728515454545512e-05,10,31-75,0.0
32,120,71.0,0.0089702755,-3.506590303030272e-05,10,31-75,0.0
32,121,70.0,0.009273232,-1.0084266666666756e-05,10,31-75,0.0
32,122,69.0,0.00898864,-8.136848484848147e-06,10,31-75,0.0
32,123,68.0,0.008796906,-2.4607045454545116e-05,10,31-75,0.0
32,124,67.0,0.008871268,-3.89499606060606e-05,10,31-75,0.0
32,125,66.0,0.008931656,-4.776413030303e-05,10,31-75,0.0
32,126,65.0,0.008906227,-5.169457272727292e-05,10,31-75,0.0
32,127,64.0,0.009093742,-3.7625384848484914e-05,10,31-75,0.0
32,128,63.0,0.008979001,-1.7898948484848364e-05,10,31-75,0.0
32,129,62.0,0.008803193,-1.605756666666673e-05,10,31-75,0.0
32,130,61.0,0.008867372,-2.0596369696969694e-05,10,31-75,0.0
32,131,60.0,0.009079192,7.863060606060497e-06,10,31-75,5.439482057389509
32,132,59.0,0.009075811,1.9517272727272653e-05,10,31-75,13.77052868841375
32,133,58.0,0.0092249485,2.5467372727273137e-05,10,31-75,18.023974570785896
32,134,57.0,0.009635681,5.3590136363635526e-05,10,31-75,38.127612020576805
32,135,56.0,0.009801143,8.549835454545445e-05,10,31-75,60.93729240229789
32,136,55.0,0.010229258,0.0001285237969696,10,31-75,91.69415210485865
32,137,54.0,0.010133657,0.0001627988999999,10,31-75,100.0
32,138,53.0,0.010038378,0.0001716225363636,10,31-75,100.0
32,139,52.0,0.00972474,0.0001387771787878,10,31-75,99.02381121563134
32,140,51.0,0.009619361,9.329220909090908e-05,10,31-75,66.50875145746818
32,141,50.0,0.0094884755,4.567434545454573e-05,10,31-75,32.46898640958135
32,142,49.0,0.010095587,2.5985242424242067e-05,10,31-75,18.39417519433468
32,143,48.0,0.010587002,3.06821727272721e-05,10,31-75,21.751789160017683
32,144,47.0,0.010712582,5.310134848484853e-05,10,31-75,37.77820061734328
32,145,46.0,0.010947393,8.630585151515089e-05,10,31-75,61.514533904253
32,146,45.0,0.011053485,0.0001399442515151,10,31-75,99.85809646904937
32,147,44.0,0.010987021,0.0001735933121212,10,31-75,100.0
32,148,43.0,0.010647006,0.000172000360606,10,31-75,100.0
32,149,42.0,0.010757088,0.0001481253727272,10,31-75,100.0
32,150,41.0,0.010724556,0.0001029373363636,10,31-75,73.40359807903405
32,151,40.0,0.010404291,1.81582969696957e-05,10,31-75,12.799061008827056
32,152,39.0,0.010446239,-3.495936363636396e-05,10,31-75,0.0
32,153,38.0,0.010612926,-5.047433333333287e-05,10,31-75,0.0
32,154,37.0,0.010714354,-5.239909696969713e-05,10,31-75,0.0
32,155,36.0,0.010876538,-2.984487272727253e-05,10,31-75,0.0
32,156,35.0,0.010741585,-6.720072727272716e-06,10,31-75,0.0
32,157,34.0,0.010617861,9.005818181817742e-06,10,31-75,6.2563855556758945
32,158,33.0,0.010994014,2.70561454545452e-05,10,31-75,19.159713266747303
32,159,32.0,0.011732354,8.851220606060679e-05,10,31-75,63.0917527167808
32,160,31.0,0.011873236,0.0001436625333333,10,31-75,100.0
32,161,30.0,0.01270995,0.0002091774121212,10,0-30,100.0
32,162,29.0,0.013264898,0.0002798113333333,10,0-30,100.0
32,163,28.0,0.013755704,0.0003541633939393,10,0-30,100.0
32,164,27.0,0.01353357,0.0003850666424242,10,0-30,100.0
32,165,26.0,0.013711132,0.0004022950424242,10,0-30,100.0
32,166,25.0,0.013890298,0.0003859405515151,10,0-30,100.0
32,167,24.0,0.01463266,0.0003636640484848,10,0-30,100.0
32,168,23.0,0.01496584,0.0003359736363636,10,0-30,100.0
32,169,22.0,0.015700392,0.0003494290181818,10,0-30,100.0
32,170,21.0,0.016365845,0.0003604765393939,10,0-30,100.0
32,171,20.0,0.016822519,0.0003977586181818,10,0-30,100.0
32,172,19.0,0.016687084,0.0004148005454545,10,0-30,100.0
32,173,18.0,0.017204717,0.0004513163575757,10,0-30,100.0
32,174,17.0,0.017843943,0.000466083890909,10,0-30,100.0
32,175,16.0,0.018175803,0.0004585433999999,10,0-30,100.0
32,176,15.0,0.018861871,0.0004462519757575,10,0-30,100.0
32,177,14.0,0.019843837,0.0004767516424242,10,0-30,100.0
32,178,13.0,0.021234553,0.0005421547636363,10,0-30,100.0
32,179,12.0,0.022551125,0.0006523566363636,10,0-30,100.0
32,180,11.0,0.023641245,0.0007833439454545,10,0-30,100.0
32,181,10.0,0.025203662,0.0009418122666666,10,0-30,100.0
32,182,9.0,0.02587383,0.0010262165939394,10,0-30,100.0
32,183,8.0,0.026652608,0.0010762540909091,10,0-30,100.0
32,184,7.0,0.028587738,0.0011599393090909,10,0-30,100.0
32,185,6.0,0.030191703,0.0012230097090909,10,0-30,100.0
32,186,5.0,0.03144679,0.0012546299939393,10,0-30,100.0
32,187,4.0,0.03345452,0.0013086827515151,10,0-30,100.0
32,188,3.0,0.034308255,0.0013370392969696,10,0-30,100.0
32,189,2.0,0.03575639,0.0013736873757575,10,0-30,100.0
32,190,1.0,0.037648454,0.0014261497939393,10,0-30,100.0
32,191,0.0,0.040186908,0.0015514501212121,10,0-30,100.0
34,39,156.0,0.011535211,-9.277321212121224e-06,10,RUL > 125,0.0
34,40,155.0,0.011458984,-4.435927272727872e-06,10,RUL > 125,0.0
34,41,154.0,0.011551471,1.9499496969696692e-05,10,RUL > 125,13.75782163763015
34,42,153.0,0.011273151,7.392969696969978e-06,10,RUL > 125,5.1034362360400385
34,43,152.0,0.0109713115,-2.3726233333333384e-05,10,RUL > 125,0.0
34,44,151.0,0.010965663,-5.909621515151462e-05,10,RUL > 125,0.0
34,45,150.0,0.01096863,-0.0001009018636363,10,RUL > 125,0.0
34,46,149.0,0.010928127,-9.897577878787862e-05,10,RUL > 125,0.0
34,47,148.0,0.010710848,-9.924858484848547e-05,10,RUL > 125,0.0
34,48,147.0,0.010809624,-9.577676666666676e-05,10,RUL > 125,0.0
34,49,146.0,0.010975909,-7.562851818181837e-05,10,RUL > 125,0.0
34,50,145.0,0.010830579,-6.170974242424298e-05,10,RUL > 125,0.0
34,51,144.0,0.01088671,-3.094644545454518e-05,10,RUL > 125,0.0
34,52,143.0,0.010691114,-2.134897878787907e-05,10,RUL > 125,0.0
34,53,142.0,0.010637645,-2.7735642424242737e-05,10,RUL > 125,0.0
34,54,141.0,0.010972074,-1.2212848484848488e-05,10,RUL > 125,0.0
34,55,140.0,0.010358807,-3.002089090909095e-05,10,RUL > 125,0.0
34,56,139.0,0.010195162,-5.206343030303049e-05,10,RUL > 125,0.0
34,57,138.0,0.010247397,-7.685763030303015e-05,10,RUL > 125,0.0
34,58,137.0,0.010319908,-8.549403030303033e-05,10,RUL > 125,0.0
34,59,136.0,0.010399485,-7.276824848484895e-05,10,RUL > 125,0.0
34,60,135.0,0.010320847,-6.703352121212113e-05,10,RUL > 125,0.0
34,61,134.0,0.0102607,-5.465890303030277e-05,10,RUL > 125,0.0
34,62,133.0,0.009928806,-6.58393272727265e-05,10,RUL > 125,0.0
34,63,132.0,0.010075736,-6.332989090909125e-05,10,RUL > 125,0.0
34,64,131.0,0.010308705,-1.9006769696970186e-05,10,RUL > 125,0.0
34,65,130.0,0.010091911,-1.935240606060601e-05,10,RUL > 125,0.0
34,66,129.0,0.009562005,-5.627656969697069e-05,10,RUL > 125,0.0
34,67,128.0,0.009700761,-7.447526060606085e-05,10,RUL > 125,0.0
34,68,127.0,0.009566634,-8.853001212121204e-05,10,RUL > 125,0.0
34,69,126.0,0.009608439,-8.586876363636368e-05,10,RUL > 125,0.0
34,70,125.0,0.010093835,-5.238546666666637e-05,10,76-125,0.0
34,71,124.0,0.010064997,-2.173329090909104e-05,10,76-125,0.0
34,72,123.0,0.0099959895,-1.4599269696969552e-05,10,76-125,0.0
34,73,122.0,0.010063035,5.172766666666283e-06,10,76-125,3.5163177947912128
34,74,121.0,0.009890411,3.1214166666666806e-05,10,76-125,22.13208653837521
34,75,120.0,0.0098587265,4.6144618181818286e-05,10,76-125,32.80516220417458
34,76,119.0,0.009589598,1.3894745454545527e-05,10,76-125,9.751249100389291
34,77,118.0,0.009774901,6.682484848494615e-07,10,76-125,0.2962501803784037
34,78,117.0,0.009417419,-4.189773333333314e-05,10,76-125,0.0
34,79,116.0,0.009353781,-8.333921212121214e-05,10,76-125,0.0
34,80,115.0,0.009478451,-8.2534012121213e-05,10,76-125,0.0
34,81,114.0,0.00962492,-6.82029272727266e-05,10,76-125,0.0
34,82,113.0,0.009589605,-5.506434848484866e-05,10,76-125,0.0
34,83,112.0,0.009918158,-1.4609124242423856e-05,10,76-125,0.0
34,84,111.0,0.00977485,8.277118181817823e-06,10,76-125,5.7354722912796685
34,85,110.0,0.009751792,2.919409090909088e-05,10,76-125,20.688029646366605
34,86,109.0,0.009894137,4.122961212121209e-05,10,76-125,29.291656163886543
34,87,108.0,0.009669729,4.968684848484868e-05,10,76-125,35.33733559568686
34,88,107.0,0.0097542675,4.0197954545454535e-05,10,76-125,28.5541728161069
34,89,106.0,0.009709597,1.994694242424216e-05,10,76-125,14.07767929148847
34,90,105.0,0.009580249,-3.361003030302599e-06,10,76-125,0.0
34,91,104.0,0.009802087,-6.038009090909234e-06,10,76-125,0.0
34,92,103.0,0.010004559,-2.1729000000001745e-06,10,76-125,0.0
34,93,102.0,0.010298274,3.458681515151493e-05,10,76-125,24.543033885573532
34,94,101.0,0.010242265,5.413016060606074e-05,10,76-125,38.51364988386053
34,95,100.0,0.010231731,6.589608787878782e-05,10,76-125,46.924556408199116
34,96,99.0,0.010111341,7.476751212121205e-05,10,76-125,53.26631922138086
34,97,98.0,0.010011067,6.057613636363624e-05,10,76-125,43.1215739597463
34,98,97.0,0.009981135,4.625057575757575e-05,10,76-125,32.88090627810807
34,99,96.0,0.010008712,2.7701272727273024e-05,10,76-125,19.62088432971934
34,100,95.0,0.009998281,-3.6658303030299134e-06,10,76-125,0.0
34,101,94.0,0.010146668,-1.7216951515152283e-05,10,76-125,0.0
34,102,93.0,0.0103878975,-8.288706060606206e-06,10,76-125,0.0
34,103,92.0,0.010500547,2.171853030303044e-05,10,76-125,15.344103917678249
34,104,91.0,0.010464416,4.35692575757577e-05,10,76-125,30.964158361302875
34,105,90.0,0.010229261,4.91983424242424e-05,10,76-125,34.988125650980145
34,106,89.0,0.010431661,5.787136666666664e-05,10,76-125,41.18806166073631
34,107,88.0,0.010360222,5.2080118181818406e-05,10,76-125,37.0481712350847
34,108,87.0,0.010570463,5.1528912121212393e-05,10,76-125,36.65414001731978
34,109,86.0,0.010554815,4.481927575757637e-05,10,76-125,31.85773740843595
34,110,85.0,0.010391088,2.1864245454545943e-05,10,76-125,15.448268807547796
34,111,84.0,0.010317887,4.760303030316624e-08,10,76-125,0.0
34,112,83.0,0.010373774,-4.7140727272729125e-06,10,76-125,0.0
34,113,82.0,0.010231934,-9.531315151515137e-06,10,76-125,0.0
34,114,81.0,0.010298972,-9.84475757575754e-06,10,76-125,0.0
34,115,80.0,0.010318695,-2.2754018181818595e-05,10,76-125,0.0
34,116,79.0,0.010332698,-2.2490193939394143e-05,10,76-125,0.0
34,117,78.0,0.010206711,-3.266143636363687e-05,10,76-125,0.0
34,118,77.0,0.010228503,-2.576721818181836e-05,10,76-125,0.0
34,119,76.0,0.010004094,-2.8011721212121582e-05,10,76-125,0.0
34,120,75.0,0.01002238,-3.3498533333333053e-05,10,31-75,0.0
34,121,74.0,0.010021683,-3.943424242424279e-05,10,31-75,0.0
34,122,73.0,0.010213094,-2.7613199999999663e-05,10,31-75,0.0
34,123,72.0,0.01012643,-2.8027648484848263e-05,10,31-75,0.0
34,124,71.0,0.010068221,-2.5869096969696845e-05,10,31-75,0.0
34,125,70.0,0.010205463,-1.2112769696969364e-05,10,31-75,0.0
34,126,69.0,0.010302255,9.229163636363632e-06,10,31-75,6.416044688124875
34,127,68.0,0.0104612,3.121069696969688e-05,10,31-75,22.129606215642852
34,128,67.0,0.010562717,5.709760606060545e-05,10,31-75,40.634936694131966
34,129,66.0,0.010624703,6.73538909090911e-05,10,31-75,47.96667104434854
34,130,65.0,0.010770995,7.928627272727224e-05,10,31-75,56.496568073210355
34,131,64.0,0.010803259,8.385792121212039e-05,10,31-75,59.764623975384865
34,132,63.0,0.010604635,8.08826181818183e-05,10,31-75,57.63772015476896
34,133,62.0,0.010668578,7.087156363636373e-05,10,31-75,50.48128938309063
34,134,61.0,0.010845562,6.006209090909037e-05,10,31-75,42.7541071067539
34,135,60.0,0.010850563,4.925255151515152e-05,10,31-75,35.026877173562035
34,136,59.0,0.010994133,4.490750909090903e-05,10,31-75,31.920811257337938
34,137,58.0,0.010782474,3.1227363636363904e-05,10,31-75,22.14152042964055
34,138,57.0,0.010482929,4.081969696969679e-06,10,31-75,2.7365584833074306
34,139,56.0,0.010614468,-1.0789042424243036e-05,10,31-75,0.0
34,140,55.0,0.011492573,3.211344242424214e-05,10,31-75,22.77493636748322
34,141,54.0,0.011769118,8.350473333333315e-05,10,31-75,59.512146617234386
34,142,53.0,0.011884344,0.0001162320969696,10,31-75,82.90739545331508
34,143,52.0,0.011890478,0.0001380452848484,10,31-75,98.50061475458466
34,144,51.0,0.012379642,0.0001835281696969,10,31-75,100.0
34,145,50.0,0.012541642,0.0002195859090909,10,31-75,100.0
34,146,49.0,0.012772797,0.0002573255090909,10,31-75,100.0
34,147,48.0,0.013040306,0.0002739863454545,10,31-75,100.0
34,148,47.0,0.013409772,0.0002634625454545,10,31-75,100.0
34,149,46.0,0.013617994,0.000237588690909,10,31-75,100.0
34,150,45.0,0.0142656565,0.0002691758393939,10,31-75,100.0
34,151,44.0,0.014296993,0.0002872954515151,10,31-75,100.0
34,152,43.0,0.014078911,0.0002705605060606,10,31-75,100.0
34,153,42.0,0.014248428,0.0002368800636363,10,31-75,100.0
34,154,41.0,0.014372524,0.0002139982151515,10,31-75,100.0
34,155,40.0,0.014855254,0.0002040909484848,10,31-75,100.0
34,156,39.0,0.01547381,0.0002152896515151,10,31-75,100.0
34,157,38.0,0.016335096,0.0002585619727272,10,31-75,100.0
34,158,37.0,0.017340751,0.0003413824212121,10,31-75,100.0
34,159,36.0,0.01826085,0.0004406233242424,10,31-75,100.0
34,160,35.0,0.018491264,0.0005393327212121,10,31-75,100.0
34,161,34.0,0.019019527,0.0006177260787878,10,31-75,100.0
34,162,33.0,0.019832535,0.000668683690909,10,31-75,100.0
34,163,32.0,0.02040425,0.0006923859939393,10,31-75,100.0
34,164,31.0,0.021805065,0.000726153430303,10,31-75,100.0
34,165,30.0,0.023580313,0.0007988431696969,10,0-30,100.0
34,166,29.0,0.02440884,0.0008522040666666,10,0-30,100.0
34,167,28.0,0.025747124,0.0009276779454545,10,0-30,100.0
34,168,27.0,0.027196001,0.0010351399575757,10,0-30,100.0
34,169,26.0,0.02846893,0.0011539168181818,10,0-30,100.0
34,170,25.0,0.029052166,0.0011961331818181,10,0-30,100.0
34,171,24.0,0.030418037,0.0012200582,10,0-30,100.0
34,172,23.0,0.032416433,0.0012690234121212,10,0-30,100.0
34,173,22.0,0.03500103,0.0013445488787878,10,0-30,100.0
34,174,21.0,0.036636468,0.0014257370545454,10,0-30,100.0
34,175,20.0,0.039225746,0.001586733860606,10,0-30,100.0
34,176,19.0,0.04176424,0.0017517874969696,10,0-30,100.0
34,177,18.0,0.044395097,0.0019391928727272,10,0-30,100.0
34,178,17.0,0.047036033,0.0021412050666666,10,0-30,100.0
34,179,16.0,0.050254434,0.0023631431030302,10,0-30,100.0
34,180,15.0,0.053400427,0.0025314964424242,10,0-30,100.0
34,181,14.0,0.05699664,0.0026919344848484,10,0-30,100.0
34,182,13.0,0.06064761,0.002862577860606,10,0-30,100.0
34,183,12.0,0.065172724,0.0031101560181818,10,0-30,100.0
34,184,11.0,0.07005097,0.0033671320181817,10,0-30,100.0
34,185,10.0,0.075198516,0.0036724775212121,10,0-30,100.0
34,186,9.0,0.0819546,0.0040795360545454,10,0-30,100.0
34,187,8.0,0.08826615,0.0045190955393939,10,0-30,100.0
34,188,7.0,0.09487945,0.0049636725393938,10,0-30,100.0
34,189,6.0,0.10215796,0.0054398990363636,10,0-30,100.0
34,190,5.0,0.11059751,0.0059570638424242,10,0-30,100.0
34,191,4.0,0.120231576,0.0065461727151514,10,0-30,100.0
34,192,3.0,0.12989435,0.0071392559151515,10,0-30,100.0
34,193,2.0,0.13983451,0.0077368495030302,10,0-30,100.0
34,194,1.0,0.15039457,0.0083306714181817,10,0-30,100.0
34,195,0.0,0.16192818,0.0089229072484848,10,0-30,100.0
40,39,149.0,0.010176416,1.5863066666666508e-05,10,RUL > 125,11.158309108604456
40,40,148.0,0.0102560455,4.277373636363601e-05,10,RUL > 125,30.395477763659407
40,41,147.0,0.010132769,5.299908787878799e-05,10,RUL > 125,37.70509933269646
40,42,146.0,0.0101668015,5.997201818181844e-05,10,RUL > 125,42.689718361870824
40,43,145.0,0.0101673985,5.872994848484839e-05,10,RUL > 125,41.801821311704266
40,44,144.0,0.0102783805,5.527563636363672e-05,10,RUL > 125,39.332496482139256
40,45,143.0,0.010305386,4.502261212121172e-05,10,RUL > 125,32.00309298542477
40,46,142.0,0.010306717,4.596753333333307e-05,10,RUL > 125,32.6785725973411
40,47,141.0,0.010195743,3.123960606060547e-05,10,RUL > 125,22.150271961376244
40,48,140.0,0.0102321785,8.946790909090652e-06,10,RUL > 125,6.2141897421385295
40,49,139.0,0.010131043,9.728030303028772e-07,10,RUL > 125,0.5139618620839961
40,50,138.0,0.00994985,-1.1025830303030544e-05,10,RUL > 125,0.0
40,51,137.0,0.00980221,-3.558452727272697e-05,10,RUL > 125,0.0
40,52,136.0,0.009703751,-5.923810606060663e-05,10,RUL > 125,0.0
40,53,135.0,0.0095990775,-8.294861515151587e-05,10,RUL > 125,0.0
40,54,134.0,0.009628266,-9.077948484848522e-05,10,RUL > 125,0.0
40,55,133.0,0.009738932,-8.289348484848484e-05,10,RUL > 125,0.0
40,56,132.0,0.009593067,-7.600891515151481e-05,10,RUL > 125,0.0
40,57,131.0,0.009570292,-6.911458181818185e-05,10,RUL > 125,0.0
40,58,130.0,0.009678777,-4.6292627272727226e-05,10,RUL > 125,0.0
40,59,129.0,0.009641275,-2.555070606060609e-05,10,RUL > 125,0.0
40,60,128.0,0.009424889,-2.2754609090909036e-05,10,RUL > 125,0.0
40,61,127.0,0.009327877,-2.8729578787878904e-05,10,RUL > 125,0.0
40,62,126.0,0.009328642,-3.547726363636311e-05,10,RUL > 125,0.0
40,63,125.0,0.009243886,-4.927946060606119e-05,10,76-125,0.0
40,64,124.0,0.009310312,-5.320716969697001e-05,10,76-125,0.0
40,65,123.0,0.009601205,-3.003626666666656e-05,10,76-125,0.0
40,66,122.0,0.009341572,-2.90820787878792e-05,10,76-125,0.0
40,67,121.0,0.00948948,-1.8530090909091192e-05,10,76-125,0.0
40,68,120.0,0.009806313,1.7515569696969267e-05,10,76-125,12.33960559267165
40,69,119.0,0.009726141,4.51421878787876e-05,10,76-125,32.08857205530472
40,70,118.0,0.009682589,5.493883030303032e-05,10,76-125,39.09172971323719
40,71,117.0,0.009839068,6.367958787878841e-05,10,76-125,45.34008508867935
40,72,116.0,0.009776731,6.28748909090908e-05,10,76-125,44.76484517467499
40,73,115.0,0.0099473735,6.029618484848503e-05,10,76-125,42.921449824121076
40,74,114.0,0.009901287,5.110494848484845e-05,10,76-125,36.35106840787329
40,75,113.0,0.009842364,5.0929263636363845e-05,10,76-125,36.22547959501603
40,76,112.0,0.010026268,4.055269999999983e-05,10,76-125,28.807763611711312
40,77,111.0,0.010135142,3.767590606060597e-05,10,76-125,26.75127929448186
40,78,110.0,0.009902758,3.541961515151516e-05,10,76-125,25.138363330598025
40,79,109.0,0.0099519715,2.9333866666666498e-05,10,76-125,20.78794874361126
40,80,108.0,0.009947736,1.7376284848484394e-05,10,76-125,12.24003742318462
40,81,107.0,0.010044025,1.7888860606060583e-05,10,76-125,12.606453659124528
40,82,106.0,0.009776479,-2.8321090909088957e-06,10,76-125,0.0
40,83,105.0,0.009691736,-1.6796203030302887e-05,10,76-125,0.0
40,84,104.0,0.009723843,-2.8982803030302656e-05,10,76-125,0.0
40,85,103.0,0.00946206,-5.722583939393988e-05,10,76-125,0.0
40,86,102.0,0.009480711,-6.758153636363591e-05,10,76-125,0.0
40,87,101.0,0.009655875,-5.451175454545428e-05,10,76-125,0.0
40,88,100.0,0.009855117,-4.025719696969684e-05,10,76-125,0.0
40,89,99.0,0.009910356,-1.913123636363633e-05,10,76-125,0.0
40,90,98.0,0.009976167,5.806478787878855e-06,10,76-125,3.96932870428529
40,91,97.0,0.010138082,4.5650569696969454e-05,10,76-125,32.45199024175844
40,92,96.0,0.009933576,5.536330303030327e-05,10,76-125,39.39516524776573
40,93,95.0,0.009877794,5.447964242424244e-05,10,76-125,38.7634779540625
40,94,94.0,0.009750464,4.6535927272727983e-05,10,76-125,33.0848906190692
40,95,93.0,0.0098554725,2.6545069696969317e-05,10,76-125,18.79436931006738
40,96,92.0,0.009938517,7.5586757575753245e-06,10,76-125,5.2218916840435785
40,97,91.0,0.009860988,-9.528136363636307e-06,10,76-125,0.0
40,98,90.0,0.009767487,-2.091842121212149e-05,10,76-125,0.0
40,99,89.0,0.009323907,-5.175919696969669e-05,10,76-125,0.0
40,100,88.0,0.009178332,-7.904455454545381e-05,10,76-125,0.0
40,101,87.0,0.009020193,-9.449061515151604e-05,10,76-125,0.0
40,102,86.0,0.009241119,-9.796973030302988e-05,10,76-125,0.0
40,103,85.0,0.0092319995,-9.727165454545536e-05,10,76-125,0.0
40,104,84.0,0.009422067,-8.686711515151499e-05,10,76-125,0.0
40,105,83.0,0.009481494,-6.223996666666654e-05,10,76-125,0.0
40,106,82.0,0.009642792,-1.874537272727292e-05,10,76-125,0.0
40,107,81.0,0.009699723,2.6270493939393822e-05,10,76-125,18.598088050011484
40,108,80.0,0.009756203,7.008841515151437e-05,10,76-125,49.92145346467443
40,109,79.0,0.009598413,7.586438484848448e-05,10,76-125,54.05042180542195
40,110,78.0,0.009717113,7.508255454545454e-05,10,76-125,53.491528193022795
40,111,77.0,0.009814401,6.25340636363637e-05,10,76-125,44.521203830868814
